"seed","n_participants","n_items","prevalence","method","model","param_name","true_value","predicted_value","rmse","bias"
"1244",150,120,"extreme","bf_ps","sequential","z",1,0.995541800368292,0.00445819963170813,-0.00445819963170813
"1244",150,120,"extreme","bf_ps","integrative","b0",0,-0.00141135688033101,0.00141135688033101,-0.00141135688033101
"1244",150,120,"extreme","bf_ps","integrative","bint",2.5,2.5698409633822,0.069840963382199,0.069840963382199
"1244",150,120,"extreme","bf_ps","integrative","bext",1.75,1.86779999375927,0.117799993759272,0.117799993759272
"1244",150,120,"extreme","psis","internal","b0",0,-0.0516240954399482,0.0516240954399482,-0.0516240954399482
"1244",150,120,"extreme","psis","internal","bint",2.5,2.50786495926325,0.0078649592632547,0.0078649592632547
"1244",150,120,"extreme","psis","external","bext",1.75,2.26413151324003,0.514131513240032,0.514131513240032
"1244",150,120,"extreme","psis","sequential","b0",0,0.0220103605655246,0.0220103605655246,0.0220103605655246
"1244",150,120,"extreme","psis","sequential","bint",2.5,1.60418064977766,0.89581935022234,-0.89581935022234
"1244",150,120,"extreme","psis","sequential","bext",1.75,2.19797625688073,0.447976256880728,0.447976256880728
"1244",150,120,"extreme","psis","sequential","z",1,0.825824081225502,0.174175918774498,-0.174175918774498
"1244",150,120,"extreme","psis","integrative","b0",0,0.269693636392465,0.269693636392465,0.269693636392465
"1244",150,120,"extreme","psis","integrative","bint",2.5,2.28286252264809,0.217137477351907,-0.217137477351907
"1244",150,120,"extreme","psis","integrative","bext",1.75,1.57120107296683,0.178798927033167,-0.178798927033167
"1244",150,120,"extreme","waic","internal","b0",0,-0.0406913772371343,0.0406913772371343,-0.0406913772371343
"1244",150,120,"extreme","waic","internal","bint",2.5,2.55258967493114,0.0525896749311356,0.0525896749311356
"1244",150,120,"extreme","waic","external","bext",1.75,2.36237879727528,0.612378797275277,0.612378797275277
"1244",150,120,"extreme","waic","sequential","b0",0,0.134146281211457,0.134146281211457,0.134146281211457
"1244",150,120,"extreme","waic","sequential","bint",2.5,1.64591384570306,0.854086154296941,-0.854086154296941
"1244",150,120,"extreme","waic","sequential","bext",1.75,2.11620416141448,0.366204161414483,0.366204161414483
"1244",150,120,"extreme","waic","sequential","z",1,0.953305694710654,0.0466943052893464,-0.0466943052893464
"1244",150,120,"extreme","waic","integrative","b0",0,0.132635411384831,0.132635411384831,0.132635411384831
"1244",150,120,"extreme","waic","integrative","bint",2.5,1.90667598007433,0.59332401992567,-0.59332401992567
"1244",150,120,"extreme","waic","integrative","bext",1.75,1.56524041172498,0.184759588275023,-0.184759588275023
"1244",150,120,"extreme","hbi","internal","b0",0,-0.0128659201376856,0.0128659201376856,-0.0128659201376856
"1244",150,120,"extreme","hbi","internal","bint",2.5,2.55040317169483,0.050403171694835,0.050403171694835
"1244",150,120,"extreme","hbi","external","bext",1.75,2.36605033128556,0.616050331285565,0.616050331285565
"1244",150,120,"extreme","hbi","sequential","b0",0,0.133167827013528,0.133167827013528,0.133167827013528
"1244",150,120,"extreme","hbi","sequential","bint",2.5,2.584027525317,0.084027525316996,0.084027525316996
"1244",150,120,"extreme","hbi","sequential","bext",1.75,3.0000002569937,1.2500002569937,1.2500002569937
"1244",150,120,"extreme","hbi","sequential","z",1,0.84999993264941,0.15000006735059,-0.15000006735059
"1244",150,120,"extreme","hbi","integrative","b0",0,0.0141280666868676,0.0141280666868676,0.0141280666868676
"1244",150,120,"extreme","hbi","integrative","bint",2.5,1.77403058496373,0.725969415036274,-0.725969415036274
"1244",150,120,"extreme","hbi","integrative","bext",1.75,1.77350867966085,0.0235086796608468,0.0235086796608468
"1244",300,60,"equal","bf_ps","internal","b0",0,0.0205810465835475,0.0205810465835475,0.0205810465835475
"1244",300,60,"equal","bf_ps","internal","bint",2.5,2.51989050424968,0.0198905042496764,0.0198905042496764
"1244",300,60,"equal","bf_ps","external","bext",1.75,1.60025937197155,0.149740628028449,-0.149740628028449
"1244",300,60,"equal","bf_ps","sequential","b0",0,0.0205810465835475,0.0205810465835475,0.0205810465835475
"1244",300,60,"equal","bf_ps","sequential","bint",2.5,2.51989050424968,0.0198905042496764,0.0198905042496764
"1244",300,60,"equal","bf_ps","sequential","bext",1.75,1.60025937197155,0.149740628028449,-0.149740628028449
"1244",300,60,"equal","bf_ps","sequential","z",1,0.983602888106913,0.0163971118930872,-0.0163971118930872
"1244",300,60,"equal","bf_ps","integrative","b0",0,0.0205810465835475,0.0205810465835475,0.0205810465835475
"1244",300,60,"equal","bf_ps","integrative","bint",2.5,2.51989050424968,0.0198905042496764,0.0198905042496764
"1244",300,60,"equal","bf_ps","integrative","bext",1.75,1.60025937197155,0.149740628028449,-0.149740628028449
"1244",300,60,"equal","psis","internal","b0",0,-0.112050733547189,0.112050733547189,-0.112050733547189
"1244",300,60,"equal","psis","internal","bint",2.5,1.52243932573901,0.977560674260989,-0.977560674260989
"1244",300,60,"equal","psis","external","bext",1.75,1.43883191325341,0.311168086746586,-0.311168086746586
"1244",300,60,"equal","psis","sequential","b0",0,-0.0539020072197398,0.0539020072197398,-0.0539020072197398
"1244",300,60,"equal","psis","sequential","bint",2.5,1.38363038480276,1.11636961519724,-1.11636961519724
"1244",300,60,"equal","psis","sequential","bext",1.75,1.58565531825763,0.164344681742369,-0.164344681742369
"1244",300,60,"equal","psis","sequential","z",1,1.00004704044226,4.70404422550086e-05,4.70404422550086e-05
"1244",300,60,"equal","psis","integrative","b0",0,-0.193477127386056,0.193477127386056,-0.193477127386056
"1244",300,60,"equal","psis","integrative","bint",2.5,1.75862924817695,0.741370751823055,-0.741370751823055
"1244",300,60,"equal","psis","integrative","bext",1.75,1.57392631577952,0.17607368422048,-0.17607368422048
"1244",300,60,"equal","waic","internal","b0",0,-0.273313125751958,0.273313125751958,-0.273313125751958
"1244",300,60,"equal","waic","internal","bint",2.5,1.59200120077725,0.907998799222753,-0.907998799222753
"1244",300,60,"equal","waic","external","bext",1.75,1.49447367887369,0.255526321126307,-0.255526321126307
"1244",300,60,"equal","waic","sequential","b0",0,0.0808109851765838,0.0808109851765838,0.0808109851765838
"1244",300,60,"equal","waic","sequential","bint",2.5,1.32291734120599,1.17708265879401,-1.17708265879401
"1244",300,60,"equal","waic","sequential","bext",1.75,1.54532319938623,0.204676800613771,-0.204676800613771
"1244",300,60,"equal","waic","sequential","z",1,0.987224314848202,0.0127756851517976,-0.0127756851517976
"1244",300,60,"equal","waic","integrative","b0",0,-0.250785136556982,0.250785136556982,-0.250785136556982
"1244",300,60,"equal","waic","integrative","bint",2.5,1.54435645641257,0.955643543587429,-0.955643543587429
"1244",300,60,"equal","waic","integrative","bext",1.75,1.49692651267438,0.253073487325615,-0.253073487325615
"1244",300,60,"equal","hbi","internal","b0",0,0.0564013342996856,0.0564013342996856,0.0564013342996856
"1244",300,60,"equal","hbi","internal","bint",2.5,2.32201039520221,0.177989604797788,-0.177989604797788
"1244",300,60,"equal","hbi","external","bext",1.75,1.77548213914592,0.0254821391459152,0.0254821391459152
"1244",300,60,"equal","hbi","sequential","b0",0,1.83357544989057,1.83357544989057,1.83357544989057
"1244",300,60,"equal","hbi","sequential","bint",2.5,2.53871606202704,0.038716062027043,0.038716062027043
"1244",300,60,"equal","hbi","sequential","bext",1.75,1.93119776478036,0.181197764780361,0.181197764780361
"1244",300,60,"equal","hbi","sequential","z",1,0.85002992000836,0.14997007999164,-0.14997007999164
"1244",300,60,"equal","hbi","integrative","b0",0,0.0320771145111687,0.0320771145111687,0.0320771145111687
"1244",300,60,"equal","hbi","integrative","bint",2.5,2.06083475256528,0.439165247434725,-0.439165247434725
"1244",300,60,"equal","hbi","integrative","bext",1.75,1.6977882821609,0.0522117178391031,-0.0522117178391031
"1244",300,60,"extreme","bf_ps","internal","b0",0,0.00550504512774024,0.00550504512774024,0.00550504512774024
"1244",300,60,"extreme","bf_ps","internal","bint",2.5,2.53550537505206,0.0355053750520624,0.0355053750520624
"1244",300,60,"extreme","bf_ps","external","bext",1.75,1.40806042881117,0.341939571188825,-0.341939571188825
"1244",300,60,"extreme","bf_ps","sequential","b0",0,0.00550504512774024,0.00550504512774024,0.00550504512774024
"1244",300,60,"extreme","bf_ps","sequential","bint",2.5,2.53550537505206,0.0355053750520624,0.0355053750520624
"1244",300,60,"extreme","bf_ps","sequential","bext",1.75,1.40806042881117,0.341939571188825,-0.341939571188825
"1244",300,60,"extreme","bf_ps","sequential","z",1,0.874413734716839,0.125586265283161,-0.125586265283161
"1244",300,60,"extreme","bf_ps","integrative","b0",0,0.00550504512774024,0.00550504512774024,0.00550504512774024
"1244",300,60,"extreme","bf_ps","integrative","bint",2.5,2.53550537505206,0.0355053750520624,0.0355053750520624
"1244",300,60,"extreme","bf_ps","integrative","bext",1.75,1.40806042881117,0.341939571188825,-0.341939571188825
"1244",300,60,"extreme","psis","internal","b0",0,0.0346399731415156,0.0346399731415156,0.0346399731415156
"1244",300,60,"extreme","psis","internal","bint",2.5,2.58190930987616,0.0819093098761581,0.0819093098761581
"1244",300,60,"extreme","psis","external","bext",1.75,1.50888773334271,0.241112266657286,-0.241112266657286
"1244",300,60,"extreme","psis","sequential","b0",0,-0.116064961448465,0.116064961448465,-0.116064961448465
"1244",300,60,"extreme","psis","sequential","bint",2.5,2.06381236634524,0.43618763365476,-0.43618763365476
"1244",300,60,"extreme","psis","sequential","bext",1.75,1.59465642473692,0.155343575263084,-0.155343575263084
"1244",300,60,"extreme","psis","sequential","z",1,0.816523085113785,0.183476914886215,-0.183476914886215
"1244",300,60,"extreme","psis","integrative","b0",0,0.141483068550069,0.141483068550069,0.141483068550069
"1244",300,60,"extreme","psis","integrative","bint",2.5,2.08363890902384,0.41636109097616,-0.41636109097616
"1244",300,60,"extreme","psis","integrative","bext",1.75,1.24534513164462,0.504654868355382,-0.504654868355382
"1244",300,60,"extreme","waic","internal","b0",0,0.010663088988895,0.010663088988895,0.010663088988895
"1244",300,60,"extreme","waic","internal","bint",2.5,2.6153647146139,0.115364714613903,0.115364714613903
"1244",300,60,"extreme","waic","external","bext",1.75,1.58548391776151,0.164516082238487,-0.164516082238487
"1244",300,60,"extreme","waic","sequential","b0",0,-0.0614634585414501,0.0614634585414501,-0.0614634585414501
"1244",300,60,"extreme","waic","sequential","bint",2.5,1.95799037748588,0.542009622514121,-0.542009622514121
"1244",300,60,"extreme","waic","sequential","bext",1.75,1.55842566731151,0.191574332688489,-0.191574332688489
"1244",300,60,"extreme","waic","sequential","z",1,0.826508974741277,0.173491025258723,-0.173491025258723
"1244",300,60,"extreme","waic","integrative","b0",0,0.206460794822506,0.206460794822506,0.206460794822506
"1244",300,60,"extreme","waic","integrative","bint",2.5,1.93535483661512,0.564645163384879,-0.564645163384879
"1244",300,60,"extreme","waic","integrative","bext",1.75,1.21616175068697,0.533838249313035,-0.533838249313035
"1244",300,60,"extreme","hbi","internal","b0",0,-0.0126146929833661,0.0126146929833661,-0.0126146929833661
"1244",300,60,"extreme","hbi","internal","bint",2.5,2.49311361809365,0.00688638190635116,-0.00688638190635116
"1244",300,60,"extreme","hbi","external","bext",1.75,1.94003541247666,0.190035412476661,0.190035412476661
"1244",300,60,"extreme","hbi","sequential","b0",0,4.714191848218,4.714191848218,4.714191848218
"1244",300,60,"extreme","hbi","sequential","bint",2.5,2.99443142593255,0.494431425932554,0.494431425932554
"1244",300,60,"extreme","hbi","sequential","bext",1.75,2.99915413785478,1.24915413785478,1.24915413785478
"1244",300,60,"extreme","hbi","sequential","z",1,0.850003640980617,0.149996359019383,-0.149996359019383
"1244",300,60,"extreme","hbi","integrative","b0",0,0.100587458749724,0.100587458749724,0.100587458749724
"1244",300,60,"extreme","hbi","integrative","bint",2.5,1.94532736785477,0.554672632145229,-0.554672632145229
"1244",300,60,"extreme","hbi","integrative","bext",1.75,1.64215555298949,0.107844447010512,-0.107844447010512
"1244",300,120,"equal","bf_ps","internal","b0",0,0.0841205258115873,0.0841205258115873,0.0841205258115873
"1244",300,120,"equal","bf_ps","internal","bint",2.5,2.55769761342932,0.0576976134293226,0.0576976134293226
"1244",300,120,"equal","bf_ps","external","bext",1.75,1.5781654539842,0.171834546015803,-0.171834546015803
"1244",300,120,"equal","bf_ps","sequential","b0",0,0.0841205258115873,0.0841205258115873,0.0841205258115873
"1244",300,120,"equal","bf_ps","sequential","bint",2.5,2.55769761342932,0.0576976134293226,0.0576976134293226
"1244",300,120,"equal","bf_ps","sequential","bext",1.75,1.5781654539842,0.171834546015803,-0.171834546015803
"1244",300,120,"equal","bf_ps","sequential","z",1,1.01804545818706,0.0180454581870635,0.0180454581870635
"1244",300,120,"equal","bf_ps","integrative","b0",0,0.0841205258115873,0.0841205258115873,0.0841205258115873
"1244",300,120,"equal","bf_ps","integrative","bint",2.5,2.55769761342932,0.0576976134293226,0.0576976134293226
"1244",300,120,"equal","bf_ps","integrative","bext",1.75,1.5781654539842,0.171834546015803,-0.171834546015803
"1244",300,120,"equal","psis","internal","b0",0,-0.0811086573544975,0.0811086573544975,-0.0811086573544975
"1244",300,120,"equal","psis","internal","bint",2.5,1.63916057829572,0.860839421704282,-0.860839421704282
"1244",300,120,"equal","psis","external","bext",1.75,1.62219927697147,0.127800723028534,-0.127800723028534
"1244",300,120,"equal","psis","sequential","b0",0,-0.0563667835527004,0.0563667835527004,-0.0563667835527004
"1244",300,120,"equal","psis","sequential","bint",2.5,1.26304175298644,1.23695824701356,-1.23695824701356
"1244",300,120,"equal","psis","sequential","bext",1.75,1.66958848327295,0.0804115167270494,-0.0804115167270494
"1244",300,120,"equal","psis","sequential","z",1,1.08931243154852,0.0893124315485183,0.0893124315485183
"1244",300,120,"equal","psis","integrative","b0",0,0.339867948225194,0.339867948225194,0.339867948225194
"1244",300,120,"equal","psis","integrative","bint",2.5,1.74273658663927,0.757263413360728,-0.757263413360728
"1244",300,120,"equal","psis","integrative","bext",1.75,1.38353629466839,0.366463705331614,-0.366463705331614
"1244",300,120,"equal","waic","internal","b0",0,-0.0653820989663371,0.0653820989663371,-0.0653820989663371
"1244",300,120,"equal","waic","internal","bint",2.5,1.75528873918657,0.744711260813432,-0.744711260813432
"1244",300,120,"equal","waic","external","bext",1.75,1.54404717390964,0.205952826090359,-0.205952826090359
"1244",300,120,"equal","waic","sequential","b0",0,-0.232601477050598,0.232601477050598,-0.232601477050598
"1244",300,120,"equal","waic","sequential","bint",2.5,1.53309318738683,0.966906812613172,-0.966906812613172
"1244",300,120,"equal","waic","sequential","bext",1.75,1.69928839523883,0.0507116047611726,-0.0507116047611726
"1244",300,120,"equal","waic","sequential","z",1,1.11049145869675,0.110491458696749,0.110491458696749
"1244",300,120,"equal","waic","integrative","b0",0,0.448406504774082,0.448406504774082,0.448406504774082
"1244",300,120,"equal","waic","integrative","bint",2.5,1.36055191141431,1.13944808858569,-1.13944808858569
"1244",300,120,"equal","waic","integrative","bext",1.75,1.35414761418983,0.395852385810174,-0.395852385810174
"1244",300,120,"equal","hbi","internal","b0",0,0.148425322497493,0.148425322497493,0.148425322497493
"1244",300,120,"equal","hbi","internal","bint",2.5,2.60690817735869,0.10690817735869,0.10690817735869
"1244",300,120,"equal","hbi","external","bext",1.75,1.90512539184043,0.155125391840435,0.155125391840435
"1244",300,120,"equal","hbi","sequential","b0",0,-0.0772579097568128,0.0772579097568128,-0.0772579097568128
"1244",300,120,"equal","hbi","sequential","bint",2.5,2.62087218170706,0.120872181707064,0.120872181707064
"1244",300,120,"equal","hbi","sequential","bext",1.75,1.77549263296307,0.0254926329630667,0.0254926329630667
"1244",300,120,"equal","hbi","sequential","z",1,0.85008914676925,0.14991085323075,-0.14991085323075
"1244",300,120,"equal","hbi","integrative","b0",0,0.0338246694227008,0.0338246694227008,0.0338246694227008
"1244",300,120,"equal","hbi","integrative","bint",2.5,1.97165811906974,0.528341880930256,-0.528341880930256
"1244",300,120,"equal","hbi","integrative","bext",1.75,1.7545201887249,0.00452018872489757,0.00452018872489757
"1244",300,120,"extreme","bf_ps","internal","b0",0,0.0224124329616037,0.0224124329616037,0.0224124329616037
"1244",300,120,"extreme","bf_ps","internal","bint",2.5,2.44462554524552,0.0553744547544772,-0.0553744547544772
"1244",300,120,"extreme","bf_ps","external","bext",1.75,1.50076981900595,0.24923018099405,-0.24923018099405
"1244",300,120,"extreme","bf_ps","sequential","b0",0,0.0224124329616037,0.0224124329616037,0.0224124329616037
"1244",300,120,"extreme","bf_ps","sequential","bint",2.5,2.44462554524552,0.0553744547544772,-0.0553744547544772
"1244",300,120,"extreme","bf_ps","sequential","bext",1.75,1.50076981900595,0.24923018099405,-0.24923018099405
"1244",300,120,"extreme","bf_ps","sequential","z",1,1.03929706929028,0.0392970692902836,0.0392970692902836
"1244",300,120,"extreme","bf_ps","integrative","b0",0,0.0224124329616037,0.0224124329616037,0.0224124329616037
"1244",300,120,"extreme","bf_ps","integrative","bint",2.5,2.44462554524552,0.0553744547544772,-0.0553744547544772
"1244",300,120,"extreme","bf_ps","integrative","bext",1.75,1.50076981900595,0.24923018099405,-0.24923018099405
"1244",300,120,"extreme","psis","internal","b0",0,0.00536060076821059,0.00536060076821059,0.00536060076821059
"1244",300,120,"extreme","psis","internal","bint",2.5,2.34457766389037,0.155422336109626,-0.155422336109626
"1244",300,120,"extreme","psis","external","bext",1.75,1.70130208226312,0.0486979177368823,-0.0486979177368823
"1244",300,120,"extreme","psis","sequential","b0",0,0.407284730890271,0.407284730890271,0.407284730890271
"1244",300,120,"extreme","psis","sequential","bint",2.5,2.09264060080389,0.407359399196114,-0.407359399196114
"1244",300,120,"extreme","psis","sequential","bext",1.75,1.1999525505996,0.550047449400396,-0.550047449400396
"1244",300,120,"extreme","psis","sequential","z",1,0.816610543855118,0.183389456144882,-0.183389456144882
"1244",300,120,"extreme","psis","integrative","b0",0,0.0863068557018283,0.0863068557018283,0.0863068557018283
"1244",300,120,"extreme","psis","integrative","bint",2.5,2.15476621467478,0.345233785325215,-0.345233785325215
"1244",300,120,"extreme","psis","integrative","bext",1.75,1.47868608944945,0.271313910550547,-0.271313910550547
"1244",300,120,"extreme","waic","internal","b0",0,0.0496167103281586,0.0496167103281586,0.0496167103281586
"1244",300,120,"extreme","waic","internal","bint",2.5,2.44046712485344,0.0595328751465587,-0.0595328751465587
"1244",300,120,"extreme","waic","external","bext",1.75,1.7790119327315,0.029011932731499,0.029011932731499
"1244",300,120,"extreme","waic","sequential","b0",0,0.311640073462632,0.311640073462632,0.311640073462632
"1244",300,120,"extreme","waic","sequential","bint",2.5,1.78278262603966,0.717217373960337,-0.717217373960337
"1244",300,120,"extreme","waic","sequential","bext",1.75,1.20209304313191,0.547906956868087,-0.547906956868087
"1244",300,120,"extreme","waic","sequential","z",1,0.809808684755251,0.190191315244749,-0.190191315244749
"1244",300,120,"extreme","waic","integrative","b0",0,-0.0302335257755207,0.0302335257755207,-0.0302335257755207
"1244",300,120,"extreme","waic","integrative","bint",2.5,1.90087685958904,0.599123140410962,-0.599123140410962
"1244",300,120,"extreme","waic","integrative","bext",1.75,1.36551373885865,0.384486261141355,-0.384486261141355
"1244",300,120,"extreme","hbi","internal","b0",0,0.0244552514231587,0.0244552514231587,0.0244552514231587
"1244",300,120,"extreme","hbi","internal","bint",2.5,2.39157995270486,0.108420047295138,-0.108420047295138
"1244",300,120,"extreme","hbi","external","bext",1.75,1.80109489622444,0.0510948962244366,0.0510948962244366
"1244",300,120,"extreme","hbi","sequential","b0",0,-0.00152231748040367,0.00152231748040367,-0.00152231748040367
"1244",300,120,"extreme","hbi","sequential","bint",2.5,2.01925868569504,0.480741314304955,-0.480741314304955
"1244",300,120,"extreme","hbi","sequential","bext",1.75,1.72462400760631,0.025375992393688,-0.025375992393688
"1244",300,120,"extreme","hbi","sequential","z",1,0.850007416388482,0.149992583611518,-0.149992583611518
"1244",300,120,"extreme","hbi","integrative","b0",0,0.03523038330656,0.03523038330656,0.03523038330656
"1244",300,120,"extreme","hbi","integrative","bint",2.5,2.07750111418216,0.422498885817837,-0.422498885817837
"1244",300,120,"extreme","hbi","integrative","bext",1.75,1.7142417135323,0.0357582864677009,-0.0357582864677009
"1245",150,60,"equal","bf_ps","internal","b0",0,-0.102655512565452,0.102655512565452,-0.102655512565452
"1245",150,60,"equal","bf_ps","internal","bint",2.5,2.42472140807569,0.0752785919243149,-0.0752785919243149
"1245",150,60,"equal","bf_ps","external","bext",1.75,1.53179819128063,0.218201808719371,-0.218201808719371
"1245",150,60,"equal","bf_ps","sequential","b0",0,-0.102655512565452,0.102655512565452,-0.102655512565452
"1245",150,60,"equal","bf_ps","sequential","bint",2.5,2.42472140807569,0.0752785919243149,-0.0752785919243149
"1245",150,60,"equal","bf_ps","sequential","bext",1.75,1.53179819128063,0.218201808719371,-0.218201808719371
"1245",150,60,"equal","bf_ps","sequential","z",1,0.977989975241037,0.0220100247589627,-0.0220100247589627
"1245",150,60,"equal","bf_ps","integrative","b0",0,-0.102655512565452,0.102655512565452,-0.102655512565452
"1245",150,60,"equal","bf_ps","integrative","bint",2.5,2.42472140807569,0.0752785919243149,-0.0752785919243149
"1245",150,60,"equal","bf_ps","integrative","bext",1.75,1.53179819128063,0.218201808719371,-0.218201808719371
"1245",150,60,"equal","psis","internal","b0",0,-0.258390762783812,0.258390762783812,-0.258390762783812
"1245",150,60,"equal","psis","internal","bint",2.5,1.86858510246478,0.631414897535215,-0.631414897535215
"1245",150,60,"equal","psis","external","bext",1.75,1.70718456440005,0.0428154355999515,-0.0428154355999515
"1245",150,60,"equal","psis","sequential","b0",0,0.167478571827909,0.167478571827909,0.167478571827909
"1245",150,60,"equal","psis","sequential","bint",2.5,1.13572693489887,1.36427306510113,-1.36427306510113
"1245",150,60,"equal","psis","sequential","bext",1.75,1.7722788173696,0.0222788173696045,0.0222788173696045
"1245",150,60,"equal","psis","sequential","z",1,1.05496334348279,0.0549633434827939,0.0549633434827939
"1245",150,60,"equal","psis","integrative","b0",0,-0.103597183797403,0.103597183797403,-0.103597183797403
"1245",150,60,"equal","psis","integrative","bint",2.5,1.78109943652198,0.718900563478023,-0.718900563478023
"1245",150,60,"equal","psis","integrative","bext",1.75,1.38738916285423,0.362610837145768,-0.362610837145768
"1245",150,60,"equal","waic","internal","b0",0,-0.306972272097772,0.306972272097772,-0.306972272097772
"1245",150,60,"equal","waic","internal","bint",2.5,1.89847704807456,0.601522951925439,-0.601522951925439
"1245",150,60,"equal","waic","external","bext",1.75,1.59962863614778,0.15037136385222,-0.15037136385222
"1245",150,60,"equal","waic","sequential","b0",0,0.152744637306824,0.152744637306824,0.152744637306824
"1245",150,60,"equal","waic","sequential","bint",2.5,1.42024555318617,1.07975444681383,-1.07975444681383
"1245",150,60,"equal","waic","sequential","bext",1.75,1.9069121249224,0.156912124922395,0.156912124922395
"1245",150,60,"equal","waic","sequential","z",1,1.15416078905928,0.154160789059282,0.154160789059282
"1245",150,60,"equal","waic","integrative","b0",0,-0.00533964053207728,0.00533964053207728,-0.00533964053207728
"1245",150,60,"equal","waic","integrative","bint",2.5,1.40326367049642,1.09673632950358,-1.09673632950358
"1245",150,60,"equal","waic","integrative","bext",1.75,1.38024342047937,0.369756579520627,-0.369756579520627
"1245",150,60,"equal","hbi","internal","b0",0,-0.0920813739335181,0.0920813739335181,-0.0920813739335181
"1245",150,60,"equal","hbi","internal","bint",2.5,2.37408255271269,0.12591744728731,-0.12591744728731
"1245",150,60,"equal","hbi","external","bext",1.75,1.90570788029711,0.155707880297111,0.155707880297111
"1245",150,60,"equal","hbi","sequential","b0",0,0.0833413180242061,0.0833413180242061,0.0833413180242061
"1245",150,60,"equal","hbi","sequential","bint",2.5,2.40091128454536,0.0990887154546423,-0.0990887154546423
"1245",150,60,"equal","hbi","sequential","bext",1.75,1.78936959920356,0.0393695992035592,0.0393695992035592
"1245",150,60,"equal","hbi","sequential","z",1,0.850226230480939,0.149773769519061,-0.149773769519061
"1245",150,60,"equal","hbi","integrative","b0",0,-0.14178673040142,0.14178673040142,-0.14178673040142
"1245",150,60,"equal","hbi","integrative","bint",2.5,2.22388930880188,0.276110691198124,-0.276110691198124
"1245",150,60,"equal","hbi","integrative","bext",1.75,1.76667745710829,0.0166774571082942,0.0166774571082942
"1245",150,60,"extreme","bf_ps","internal","b0",0,-0.0486721647107091,0.0486721647107091,-0.0486721647107091
"1245",150,60,"extreme","bf_ps","internal","bint",2.5,2.5743797797888,0.0743797797887975,0.0743797797887975
"1245",150,60,"extreme","bf_ps","external","bext",1.75,1.64536350015363,0.104636499846374,-0.104636499846374
"1245",150,60,"extreme","bf_ps","sequential","b0",0,-0.0486721647107091,0.0486721647107091,-0.0486721647107091
"1245",150,60,"extreme","bf_ps","sequential","bint",2.5,2.5743797797888,0.0743797797887975,0.0743797797887975
"1245",150,60,"extreme","bf_ps","sequential","bext",1.75,1.64536350015363,0.104636499846374,-0.104636499846374
"1245",150,60,"extreme","bf_ps","sequential","z",1,0.891011210794281,0.108988789205719,-0.108988789205719
"1245",150,60,"extreme","bf_ps","integrative","b0",0,-0.0486721647107091,0.0486721647107091,-0.0486721647107091
"1245",150,60,"extreme","bf_ps","integrative","bint",2.5,2.5743797797888,0.0743797797887975,0.0743797797887975
"1245",150,60,"extreme","bf_ps","integrative","bext",1.75,1.64536350015363,0.104636499846374,-0.104636499846374
"1245",150,60,"extreme","psis","internal","b0",0,-0.0567409845236146,0.0567409845236146,-0.0567409845236146
"1245",150,60,"extreme","psis","internal","bint",2.5,2.618994325246,0.118994325246004,0.118994325246004
"1245",150,60,"extreme","psis","external","bext",1.75,1.37729921012771,0.372700789872289,-0.372700789872289
"1245",150,60,"extreme","psis","sequential","b0",0,-0.637531656523883,0.637531656523883,-0.637531656523883
"1245",150,60,"extreme","psis","sequential","bint",2.5,1.94136038853097,0.55863961146903,-0.55863961146903
"1245",150,60,"extreme","psis","sequential","bext",1.75,1.64349854157904,0.106501458420962,-0.106501458420962
"1245",150,60,"extreme","psis","sequential","z",1,0.950115250546183,0.0498847494538167,-0.0498847494538167
"1245",150,60,"extreme","psis","integrative","b0",0,-0.153637084485711,0.153637084485711,-0.153637084485711
"1245",150,60,"extreme","psis","integrative","bint",2.5,2.09362064885829,0.406379351141708,-0.406379351141708
"1245",150,60,"extreme","psis","integrative","bext",1.75,1.81397682357836,0.0639768235783553,0.0639768235783553
"1245",150,60,"extreme","waic","internal","b0",0,-0.0624864705770704,0.0624864705770704,-0.0624864705770704
"1245",150,60,"extreme","waic","internal","bint",2.5,2.61468167587776,0.114681675877756,0.114681675877756
"1245",150,60,"extreme","waic","external","bext",1.75,1.50308924550765,0.246910754492355,-0.246910754492355
"1245",150,60,"extreme","waic","sequential","b0",0,-0.649307482068525,0.649307482068525,-0.649307482068525
"1245",150,60,"extreme","waic","sequential","bint",2.5,1.70045885702401,0.799541142975994,-0.799541142975994
"1245",150,60,"extreme","waic","sequential","bext",1.75,1.55626514770989,0.193734852290109,-0.193734852290109
"1245",150,60,"extreme","waic","sequential","z",1,0.933034820402894,0.0669651795971057,-0.0669651795971057
"1245",150,60,"extreme","waic","integrative","b0",0,0.0197202670174124,0.0197202670174124,0.0197202670174124
"1245",150,60,"extreme","waic","integrative","bint",2.5,1.95702178538011,0.54297821461989,-0.54297821461989
"1245",150,60,"extreme","waic","integrative","bext",1.75,1.63006982121223,0.119930178787766,-0.119930178787766
"1245",150,60,"extreme","hbi","internal","b0",0,-0.100499517604488,0.100499517604488,-0.100499517604488
"1245",150,60,"extreme","hbi","internal","bint",2.5,2.51789837073554,0.0178983707355362,0.0178983707355362
"1245",150,60,"extreme","hbi","external","bext",1.75,1.8946620217898,0.144662021789804,0.144662021789804
"1245",150,60,"extreme","hbi","sequential","b0",0,-0.0401145752705192,0.0401145752705192,-0.0401145752705192
"1245",150,60,"extreme","hbi","sequential","bint",2.5,2.6855243569316,0.185524356931595,0.185524356931595
